"invoice_id","branch","city","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price","shift","day_name","unit_price_diff_from_cat_avg"
"8518","WALM030","Richardson","Fashion accessories","80","3","2020-11-22","10:34:00","Credit card","5","0.48","240","Morning","Sunday","29.88"
"8519","WALM029","Round Rock","Home and lifestyle","45","1","2021-11-06","9:38:00","Credit card","7","0.48","45","Morning","Saturday","-5.44"
"8520","WALM058","Port Arthur","Fashion accessories","15","3","2021-11-25","6:37:00","Credit card","4","0.33","45","Morning","Thursday","-35.12"
"8521","WALM029","Round Rock","Home and lifestyle","35","2","2021-11-03","16:57:00","Credit card","4","0.48","70","Afternoon","Wednesday","-15.44"
"8522","WALM082","Weslaco","Fashion accessories","25","3","2023-12-02","9:25:00","Credit card","3","0.33","75","Morning","Saturday","-25.12"
"8523","WALM009","Plano","Home and lifestyle","51","2","2021-12-22","9:11:00","Credit card","5","0.48","102","Morning","Wednesday","0.56"
"8524","WALM009","Plano","Fashion accessories","83","1","2020-11-30","8:06:00","Credit card","3","0.48","83","Morning","Monday","32.88"
"8525","WALM082","Weslaco","Home and lifestyle","65","1","2022-11-16","16:48:00","Credit card","7","0.33","65","Afternoon","Wednesday","14.56"
"8526","WALM084","Schertz","Fashion accessories","16","3","2020-11-22","13:14:00","Credit card","6","0.33","48","Afternoon","Sunday","-34.12"
"8527","WALM035","San Angelo","Home and lifestyle","18","1","2022-11-19","10:35:00","Credit card","7","0.48","18","Morning","Saturday","-32.44"
"8528","WALM086","Rosenberg","Fashion accessories","39","2","2020-11-01","7:11:00","Credit card","4","0.33","78","Morning","Sunday","-11.12"
"8529","WALM032","Tyler","Home and lifestyle","70","2","2021-11-15","13:58:00","Credit card","3","0.48","140","Afternoon","Monday","19.56"
"8530","WALM009","Plano","Fashion accessories","63","3","2023-11-10","10:38:00","Credit card","6","0.48","189","Morning","Friday","12.88"
"8531","WALM032","Tyler","Home and lifestyle","67","3","2022-11-01","9:31:00","Credit card","4","0.48","201","Morning","Tuesday","16.56"
"8532","WALM038","Sugar Land","Fashion accessories","35","3","2022-12-04","9:21:00","Credit card","6","0.48","105","Morning","Sunday","-15.12"
"8533","WALM029","Round Rock","Home and lifestyle","50","1","2022-11-18","13:42:00","Credit card","4","0.48","50","Afternoon","Friday","-0.44"
"8534","WALM050","Victoria","Fashion accessories","15","3","2020-11-10","11:22:00","Ewallet","7","0.48","45","Morning","Tuesday","-35.12"
"8535","WALM058","Port Arthur","Home and lifestyle","30","1","2021-12-06","12:49:00","Credit card","5","0.33","30","Afternoon","Monday","-20.44"
"8536","WALM038","Sugar Land","Fashion accessories","29","3","2023-12-20","16:12:00","Credit card","3","0.48","87","Afternoon","Wednesday","-21.12"
"8537","WALM025","Waco","Home and lifestyle","60","3","2023-12-10","9:10:00","Credit card","6","0.48","180","Morning","Sunday","9.56"
"8538","WALM054","Sherman","Fashion accessories","29","1","2021-12-17","9:12:00","Credit card","6","0.21","29","Morning","Friday","-21.12"
"8539","WALM089","Southlake","Home and lifestyle","19","3","2020-12-19","7:14:00","Credit card","5","0.33","57","Morning","Saturday","-31.44"
"8540","WALM003","San Antonio","Fashion accessories","81","3","2021-12-14","16:20:00","Credit card","3","0.48","243","Afternoon","Tuesday","30.88"
"8541","WALM025","Waco","Home and lifestyle","71","1","2023-12-29","12:26:00","Credit card","3","0.48","71","Afternoon","Friday","20.56"
"8542","WALM009","Plano","Fashion accessories","65","1","2023-11-24","8:11:00","Credit card","5","0.48","65","Morning","Friday","14.88"
"8543","WALM058","Port Arthur","Home and lifestyle","66","3","2022-12-20","14:43:00","Credit card","6","0.33","198","Afternoon","Tuesday","15.56"
"8544","WALM058","Port Arthur","Fashion accessories","55","1","2020-12-27","13:39:00","Credit card","5","0.33","55","Afternoon","Sunday","4.88"
"8545","WALM035","San Angelo","Home and lifestyle","80","2","2021-12-19","10:04:00","Credit card","5","0.48","160","Morning","Sunday","29.56"
"8546","WALM082","Weslaco","Fashion accessories","69","2","2023-11-26","15:48:00","Credit card","4","0.33","138","Afternoon","Sunday","18.88"
"8547","WALM029","Round Rock","Home and lifestyle","60","2","2022-12-27","12:53:00","Credit card","5","0.48","120","Afternoon","Tuesday","9.56"
"8548","WALM074","Weslaco","Fashion accessories","46","1","2021-11-15","6:31:00","Credit card","6","0.33","46","Morning","Monday","-4.12"
"8549","WALM030","Richardson","Home and lifestyle","66","3","2021-12-08","14:06:00","Credit card","7","0.48","198","Afternoon","Wednesday","15.56"
"8550","WALM032","Tyler","Fashion accessories","26","3","2023-12-18","8:11:00","Credit card","5","0.48","78","Morning","Monday","-24.12"
"8551","WALM050","Victoria","Home and lifestyle","59","3","2020-11-28","7:21:00","Ewallet","6","0.48","177","Morning","Saturday","8.56"
"8552","WALM074","Weslaco","Fashion accessories","23","3","2023-11-26","15:14:00","Credit card","4","0.33","69","Afternoon","Sunday","-27.12"
"8553","WALM073","Seguin","Home and lifestyle","46","3","2021-11-08","13:06:00","Credit card","7","0.33","138","Afternoon","Monday","-4.44"
"8554","WALM084","Schertz","Fashion accessories","76","2","2021-12-26","8:35:00","Credit card","5","0.33","152","Morning","Sunday","25.88"
"8555","WALM058","Port Arthur","Home and lifestyle","29","2","2022-12-21","10:19:00","Credit card","4","0.33","58","Morning","Wednesday","-21.44"
"8556","WALM065","Texas City","Fashion accessories","64","2","2023-11-27","11:35:00","Credit card","6","0.33","128","Morning","Monday","13.88"
"8557","WALM075","San Marcos","Home and lifestyle","53","3","2023-11-10","11:34:00","Credit card","5","0.33","159","Morning","Friday","2.56"
"8558","WALM055","Waxahachie","Fashion accessories","36","3","2020-11-14","10:20:00","Credit card","4","0.33","108","Morning","Saturday","-14.12"
"8559","WALM089","Southlake","Home and lifestyle","50","1","2023-12-04","11:50:00","Credit card","5","0.33","50","Morning","Monday","-0.44"
"8560","WALM009","Plano","Fashion accessories","71","2","2020-11-01","11:09:00","Credit card","7","0.48","142","Morning","Sunday","20.88"
"8561","WALM074","Weslaco","Home and lifestyle","85","1","2023-12-30","11:39:00","Credit card","6","0.33","85","Morning","Saturday","34.56"
"8562","WALM009","Plano","Fashion accessories","54","2","2023-12-19","13:35:00","Credit card","5","0.48","108","Afternoon","Tuesday","3.88"
"8563","WALM050","Victoria","Home and lifestyle","32","3","2021-11-25","8:01:00","Ewallet","6","0.48","96","Morning","Thursday","-18.44"
"8564","WALM084","Schertz","Fashion accessories","55","1","2021-11-17","15:56:00","Cash","5","0.33","55","Afternoon","Wednesday","4.88"
"8565","WALM029","Round Rock","Home and lifestyle","43","3","2020-11-29","12:33:00","Cash","6","0.48","129","Afternoon","Sunday","-7.44"
"8566","WALM046","Temple","Fashion accessories","77","2","2020-12-11","8:08:00","Cash","5","0.48","154","Morning","Friday","26.88"
"8567","WALM073","Seguin","Home and lifestyle","45","2","2021-11-30","9:24:00","Cash","6","0.33","90","Morning","Tuesday","-5.44"
"8568","WALM089","Southlake","Fashion accessories","80","3","2023-11-12","13:17:00","Cash","7","0.33","240","Afternoon","Sunday","29.88"
"8569","WALM082","Weslaco","Home and lifestyle","57","1","2020-11-07","6:38:00","Cash","6","0.33","57","Morning","Saturday","6.56"
"8570","WALM075","San Marcos","Fashion accessories","50","3","2022-12-20","6:22:00","Cash","5","0.33","150","Morning","Tuesday","-0.12"
"8571","WALM054","Sherman","Home and lifestyle","76","2","2022-12-18","10:43:00","Cash","5","0.21","152","Morning","Sunday","25.56"
"8572","WALM050","Victoria","Fashion accessories","23","2","2021-11-14","11:22:00","Ewallet","7","0.48","46","Morning","Sunday","-27.12"
"8573","WALM025","Waco","Home and lifestyle","63","1","2023-12-29","12:53:00","Cash","5","0.48","63","Afternoon","Friday","12.56"
"8574","WALM074","Weslaco","Fashion accessories","73","2","2021-11-18","12:17:00","Cash","4","0.33","146","Afternoon","Thursday","22.88"
"8575","WALM029","Round Rock","Home and lifestyle","55","3","2022-11-28","16:42:00","Cash","4","0.48","165","Afternoon","Monday","4.56"
"8576","WALM089","Southlake","Fashion accessories","37","3","2020-12-05","16:03:00","Cash","7","0.33","111","Afternoon","Saturday","-13.12"
"8577","WALM030","Richardson","Home and lifestyle","69","3","2021-12-01","6:35:00","Cash","5","0.48","207","Morning","Wednesday","18.56"
"8578","WALM089","Southlake","Fashion accessories","64","2","2020-11-13","7:15:00","Cash","3","0.33","128","Morning","Friday","13.88"
"8579","WALM086","Rosenberg","Home and lifestyle","65","1","2021-11-25","10:39:00","Cash","5","0.33","65","Morning","Thursday","14.56"
"8580","WALM035","San Angelo","Fashion accessories","46","3","2022-12-23","14:32:00","Cash","3","0.48","138","Afternoon","Friday","-4.12"
"8581","WALM055","Waxahachie","Home and lifestyle","17","1","2023-11-16","8:16:00","Cash","7","0.33","17","Morning","Thursday","-33.44"
"8582","WALM025","Waco","Fashion accessories","80","3","2020-12-09","6:57:00","Cash","3","0.48","240","Morning","Wednesday","29.88"
"8583","WALM065","Texas City","Home and lifestyle","18","3","2021-11-04","12:46:00","Cash","6","0.33","54","Afternoon","Thursday","-32.44"
"8584","WALM082","Weslaco","Fashion accessories","59","2","2022-11-17","12:39:00","Cash","5","0.33","118","Afternoon","Thursday","8.88"
"8585","WALM032","Tyler","Home and lifestyle","74","2","2023-12-06","6:50:00","Cash","5","0.48","148","Morning","Wednesday","23.56"
"8586","WALM029","Round Rock","Fashion accessories","85","3","2020-12-06","9:39:00","Cash","4","0.48","255","Morning","Sunday","34.88"
"8587","WALM046","Temple","Home and lifestyle","46","1","2023-11-09","7:22:00","Cash","6","0.48","46","Morning","Thursday","-4.44"
"8588","WALM099","Weatherford","Fashion accessories","28","3","2021-12-19","6:08:00","Cash","6","0.18","84","Morning","Sunday","-22.12"
"8589","WALM086","Rosenberg","Home and lifestyle","37","3","2022-11-21","13:08:00","Cash","4","0.33","111","Afternoon","Monday","-13.44"
"8590","WALM084","Schertz","Fashion accessories","17","3","2022-12-08","7:01:00","Cash","3","0.33","51","Morning","Thursday","-33.12"
"8591","WALM032","Tyler","Home and lifestyle","22","3","2021-11-18","11:58:00","Cash","5","0.48","66","Morning","Thursday","-28.44"
"8592","WALM082","Weslaco","Fashion accessories","53","3","2022-12-11","12:20:00","Cash","7","0.33","159","Afternoon","Sunday","2.88"
"8593","WALM075","San Marcos","Home and lifestyle","43","3","2021-12-06","9:48:00","Cash","3","0.33","129","Morning","Monday","-7.44"
"8594","WALM032","Tyler","Fashion accessories","65","1","2020-12-20","11:28:00","Cash","4","0.48","65","Morning","Sunday","14.88"
"8595","WALM058","Port Arthur","Home and lifestyle","60","2","2022-11-26","15:23:00","Cash","3","0.33","120","Afternoon","Saturday","9.56"
"8596","WALM058","Port Arthur","Fashion accessories","61","1","2020-11-14","8:58:00","Cash","4","0.33","61","Morning","Saturday","10.88"
"8597","WALM082","Weslaco","Home and lifestyle","71","2","2022-12-01","15:52:00","Cash","4","0.33","142","Afternoon","Thursday","20.56"
"8598","WALM030","Richardson","Fashion accessories","78","1","2022-12-09","8:14:00","Cash","3","0.48","78","Morning","Friday","27.88"
"8599","WALM073","Seguin","Home and lifestyle","21","3","2020-12-18","9:01:00","Cash","7","0.33","63","Morning","Friday","-29.44"
"8600","WALM084","Schertz","Fashion accessories","84","1","2023-12-05","7:48:00","Cash","3","0.33","84","Morning","Tuesday","33.88"
"8601","WALM082","Weslaco","Home and lifestyle","79","2","2022-12-30","6:21:00","Cash","5","0.33","158","Morning","Friday","28.56"
"8602","WALM029","Round Rock","Fashion accessories","62","3","2023-11-12","13:25:00","Cash","3","0.48","186","Afternoon","Sunday","11.88"
"8603","WALM038","Sugar Land","Home and lifestyle","48","2","2022-12-11","10:54:00","Cash","6","0.48","96","Morning","Sunday","-2.44"
"8604","WALM003","San Antonio","Fashion accessories","38","3","2020-12-31","6:20:00","Cash","4","0.48","114","Morning","Thursday","-12.12"
"8605","WALM099","Weatherford","Home and lifestyle","45","3","2023-12-16","16:31:00","Cash","3","0.18","135","Afternoon","Saturday","-5.44"
"8606","WALM073","Seguin","Fashion accessories","56","1","2020-11-25","10:49:00","Cash","7","0.33","56","Morning","Wednesday","5.88"
"8607","WALM099","Weatherford","Home and lifestyle","58","1","2020-12-04","12:47:00","Cash","5","0.18","58","Afternoon","Friday","7.56"
"8608","WALM030","Richardson","Fashion accessories","69","2","2021-11-23","14:20:00","Cash","6","0.48","138","Afternoon","Tuesday","18.88"
"8609","WALM073","Seguin","Home and lifestyle","34","3","2021-11-23","11:35:00","Cash","7","0.33","102","Morning","Tuesday","-16.44"
"8610","WALM029","Round Rock","Fashion accessories","65","1","2021-11-16","12:13:00","Cash","6","0.48","65","Afternoon","Tuesday","14.88"
"8611","WALM069","Rockwall","Home and lifestyle","80","2","2020-12-08","11:00:00","Cash","4","0.33","160","Morning","Tuesday","29.56"
"8612","WALM086","Rosenberg","Fashion accessories","31","3","2021-12-26","9:25:00","Cash","3","0.33","93","Morning","Sunday","-19.12"
"8613","WALM075","San Marcos","Home and lifestyle","63","3","2021-11-02","6:10:00","Cash","7","0.33","189","Morning","Tuesday","12.56"
"8614","WALM056","Rowlett","Fashion accessories","69","3","2022-12-31","10:11:00","Cash","7","0.33","207","Morning","Saturday","18.88"
"8615","WALM074","Weslaco","Home and lifestyle","83","1","2020-12-31","8:58:00","Cash","4","0.33","83","Morning","Thursday","32.56"
"8616","WALM038","Sugar Land","Fashion accessories","48","3","2020-12-06","7:08:00","Cash","3","0.48","144","Morning","Sunday","-2.12"
"8619","WALM030","Richardson","Home and lifestyle","70","1","2020-12-17","8:36:00","Cash","5","0.48","70","Morning","Thursday","19.56"
"8620","WALM050","Victoria","Fashion accessories","68","3","2023-12-13","11:08:00","Ewallet","6","0.48","204","Morning","Wednesday","17.88"
"8621","WALM038","Sugar Land","Home and lifestyle","38","2","2022-11-18","11:14:00","Cash","5","0.48","76","Morning","Friday","-12.44"
"8622","WALM032","Tyler","Fashion accessories","85","1","2023-11-06","16:34:00","Cash","4","0.48","85","Afternoon","Monday","34.88"
"8623","WALM038","Sugar Land","Home and lifestyle","66","2","2021-11-22","13:54:00","Cash","5","0.48","132","Afternoon","Monday","15.56"
"8624","WALM050","Victoria","Fashion accessories","18","1","2022-12-15","15:14:00","Ewallet","7","0.48","18","Afternoon","Thursday","-32.12"
"8625","WALM058","Port Arthur","Home and lifestyle","57","2","2021-11-07","6:57:00","Cash","5","0.33","114","Morning","Sunday","6.56"
"8626","WALM032","Tyler","Fashion accessories","78","3","2023-12-01","9:23:00","Cash","4","0.48","234","Morning","Friday","27.88"
"8627","WALM050","Victoria","Home and lifestyle","31","2","2023-11-27","7:33:00","Ewallet","3","0.48","62","Morning","Monday","-19.44"
"8628","WALM089","Southlake","Fashion accessories","40","3","2020-11-13","16:34:00","Cash","5","0.33","120","Afternoon","Friday","-10.12"
"8629","WALM029","Round Rock","Home and lifestyle","38","3","2023-12-17","7:49:00","Cash","5","0.48","114","Morning","Sunday","-12.44"
"8630","WALM084","Schertz","Fashion accessories","56","3","2022-11-06","11:14:00","Cash","3","0.33","168","Morning","Sunday","5.88"
"8631","WALM089","Southlake","Home and lifestyle","25","2","2020-11-27","10:12:00","Cash","4","0.33","50","Morning","Friday","-25.44"
"8632","WALM055","Waxahachie","Fashion accessories","38","3","2022-11-09","11:03:00","Cash","6","0.33","114","Morning","Wednesday","-12.12"
"8633","WALM003","San Antonio","Home and lifestyle","50","3","2023-11-17","16:50:00","Cash","5","0.48","150","Afternoon","Friday","-0.44"
"8634","WALM065","Texas City","Fashion accessories","36","1","2022-12-02","12:50:00","Cash","7","0.33","36","Afternoon","Friday","-14.12"
"8635","WALM069","Rockwall","Home and lifestyle","33","1","2023-12-26","12:19:00","Cash","3","0.33","33","Afternoon","Tuesday","-17.44"
"8636","WALM038","Sugar Land","Fashion accessories","15","1","2023-12-26","8:09:00","Cash","7","0.48","15","Morning","Tuesday","-35.12"
